LINKED_LAYER_NO,LINKED_SHRP_ID,SHRP_ID,STATE_CODE,LAYER_NO,FIELD_SET,TEST_NO,LOC_NO,SAMPLE_NO,CONSTRUCTION_NO,MAX_LAB_DRY_DENSITY,OPTIMUM_LAB_MOISTURE
4,3013,3013,53,4,1,1,BA*,BG**,1,2210.80,8
1,3014,3014,53,1,1,2,BA*,BS**,1,1842.30,11
3,3813,3813,53,3,1,2,BA*,BG**,1,2002.50,12
3,B361,1017,49,3,1,1,BA**,BG**,2,2146.70,8
1,B390,1017,49,1,1,1,BA*,BS**,2,2018.50,11
3,B390,1017,49,3,1,1,BA**,BG**,2,2146.70,8
2,C310,1006,49,2,1,2,TP1,BG91,1,2274.80,6
2,C320,1006,49,2,1,1,BA*,BG**,1,2226.80,7
2,C330,1006,49,2,1,1,BA*,BG**,1,2226.80,7
2,C361,1006,49,2,1,1,BA*,BG**,1,2226.80,7
3,C410,7082,49,3,1,2,BA4,BG05,1,2210.80,7
3,C431,7082,49,3,1,1,BA1,BG01,1,2146.70,7
1,C443,7082,49,1,1,2,BA4,BS03,1,2018.50,10
1,C443,7082,49,1,1,1,BA1,BS01,1,2018.50,11
3,C445,7082,49,3,1,2,BA4,BG05,1,2210.80,7
1,C448,7082,49,1,1,1,BA1,BS01,1,2018.50,11
1,C449,7082,49,1,1,1,BA1,BS01,1,2018.50,11
2,C456,7082,49,2,1,1,BA1,BG02,1,2050.60,8
6,D440,7086,49,6,1,2,TP1,BG91,1,2162.70,7
1,D441,7086,49,1,1,2,TP1,BS91,1,1906.40,12
6,D441,7086,49,6,1,2,TP1,BG91,1,2162.70,7
5,D445,7086,49,5,1,2,TP1,BG92,1,2114.60,6
5,D449,7086,49,5,1,2,TP1,BG92,1,2114.60,6
5,D450,7086,49,5,1,2,TP1,BG92,1,2114.60,6
1,D459,7086,49,1,1,2,TP1,BS91,1,1906.40,12
1,D460,7086,49,1,1,2,TP1,BS91,1,1906.40,12
3,E441,7085,49,3,1,1,TP1,BG91,1,2114.60,6
2,E444,7085,49,2,1,1,TP1,BG92,1,2146.70,6
2,E456,7085,49,2,1,1,TP1,BG92,1,2146.70,6
2,E458,7085,49,2,1,1,TP1,BG92,1,2146.70,6
3,E460,7085,49,3,1,1,TP1,BG91,1,2114.60,6
1,E462,7085,49,1,1,1,TP1,BS91,1,1826.30,15
1,1681,1681,50,1,1,2,TP1,BS55,1,1986.50,9
1,1682,1682,50,1,1,1,BX05,BSX05,1,2018.50,11
1,1417,1417,51,1,1,2,TP1,BS55,1,1634.00,23
3,1423,1423,51,3,1,1,BX01,BGX01,2,2258.80,7
2,0503,0503,27,2,3,1,BAX06,BGX06,4,2122.70,7
3,0503,0504,27,3,1,2,BAX08,BGX08,5,2114.60,8
2,0504,0505,27,2,1,2,TP2,BG60,1,2002.50,9
3,0504,0503,27,3,3,1,BAX09,BGX09,4,2233.20,6
3,0504,0505,27,3,1,1,TP2,BG59,1,2114.60,8
1,0701,0709,27,1,1,2,TP3,BS03,1,1954.40,11
2,0701,0704,27,2,1,1,TP2,BG16,1,1746.20,12
1,0702,0709,27,1,1,2,TP3,BS03,1,1954.40,11
3,0708,0704,27,3,1,1,TP2,BG15,1,2178.70,6
1,0759,0701,27,1,1,2,TP1,BS01,1,1890.40,13
2,1016,1016,27,2,1,1,BX01,BGX01,1,2226.80,6
2,1019,1019,27,2,1,2,TP1,BG55,1,2274.80,6
1,1023,1023,27,1,1,1,BX03,BSX03,1,1858.30,10
1,1029,1029,27,1,1,2,TP1,BS55,1,1762.20,13
1,4050,4050,27,1,1,2,TP1,BS55,1,2018.50,9
2,4050,4050,27,2,1,2,TP1,BG55,1,2274.80,5
2,4054,4054,27,2,1,1,BX01,BGX01,1,2258.80,7
2,4055,4055,27,2,1,1,BA1,BG01,1,2082.60,8
1,4082,4082,27,1,1,1,BA1,BS01,1,1618.00,19
3,0702,0701,27,3,1,2,TP1,BG13,1,2146.70,7
3,0702,0704,27,3,1,1,TP2,BG15,1,2178.70,6
1,0708,0709,27,1,1,2,TP3,BS03,1,1954.40,11
2,0708,0704,27,2,1,1,TP2,BG16,1,1746.20,12
1,0709,0709,27,1,1,2,TP3,BS03,1,1954.40,11
2,0759,0709,27,2,1,2,TP3,BG18,1,1778.20,13
3,1023,1023,27,3,1,1,BX02,BGX02,1,1954.40,7
1,1029,1029,27,1,1,1,BA1,BS01,1,1778.20,12
1,4055,4055,27,1,1,2,TP1,BS55,1,2018.50,8
1,6064,6064,27,1,1,2,TP1,BS55,1,2194.70,7
2,A330,1016,27,2,1,1,BX01,BGX01,1,2226.80,6
1,C310,1028,27,1,1,2,TP1,BS55,1,1938.40,7
1,C310,1028,27,1,1,1,BA1,BS01,1,1858.30,7
1,D310,1019,27,1,1,1,BA1,BS01,1,1842.30,10
2,D320,1019,27,2,1,2,TP1,BG55,1,2274.80,6
1,D340,1019,27,1,1,2,TP1,BS55,1,1794.20,12
3,0508,1030,12,3,1,2,TP1,BG55,1,2082.60,9
2,0509,0504,12,2,3,1,BAX05,BGX03,2,2290.90,6
1,0562,1030,12,1,1,1,BA*,BS**,1,1714.10,12
2,0562,0503,12,2,3,1,BAX03,BGX01,2,1867.90,9
2,0562,0504,12,2,3,1,BAX05,BGX03,2,2290.90,6
1,0563,0506,12,1,3,2,BAX02,BSX02,2,1698.10,12
1,0563,1030,12,1,1,2,TP1,BS55,1,1714.10,12
2,0563,0503,12,2,3,1,BAX03,BGX01,2,1867.90,9
3,0563,0563,12,3,1,2,TP3,BG59,1,2098.60,8
2,0564,0504,12,2,3,1,BAX05,BGX03,2,2290.90,6
2,0564,1030,12,2,1,2,TP1,BG56,1,1810.30,11
3,0564,0504,12,3,3,1,BAX07,BGX05,2,2098.60,7
1,0565,0503,12,1,3,1,BAX01,BSX01,2,1682.10,17
1,0565,1030,12,1,1,1,BA*,BS**,1,1714.10,12
2,0565,0504,12,2,3,1,BAX05,BGX03,2,2290.90,6
2,0565,1030,12,2,1,1,BA*,BG**,1,1890.40,8
3,0566,0563,12,3,1,2,TP3,BG59,1,2098.60,8
3,0566,1030,12,3,1,1,BA*,BG**,1,2114.60,8
2,3995,3995,12,2,1,2,TP1,BG56,1,1794.20,9
1,3996,3996,12,1,1,1,BA*,BS**,1,1730.20,10
2,4059,4059,12,2,1,1,BA*,BG**,1,1970.50,10
3,4101,4101,12,3,1,1,BA*,BG**,1,1986.50,9
1,4106,4106,12,1,1,1,BA*,BS**,1,1730.20,10
1,4108,4108,12,1,1,1,BA*,BS**,1,1682.10,13
1,4137,4137,12,1,1,2,TP1,BS55,1,1714.10,13
1,A310,9054,12,1,1,2,TP1,BS55,1,1570.00,15
1,A320,9054,12,1,1,1,BA*,BS**,1,1666.10,13
3,A351,9054,12,3,1,2,TP1,BG55,1,1890.40,12
2,B320,3997,12,2,1,1,BA*,BG**,1,1746.20,12
1,B350,3997,12,1,1,2,TP1,BS55,1,1602.00,14
3,B350,3997,12,3,1,2,TP1,BG55,1,1970.50,10
2,B352,3997,12,2,1,1,BA*,BG**,1,1746.20,12
3,B352,3997,12,3,1,1,BA*,BG**,1,2002.50,10
2,C310,4154,12,2,1,1,BA*,BG**,2,1906.40,11
2,0502,0507,13,2,1,1,BA*,BG**,1,2451.10,5
1,0504,0509,13,1,3,2,BA705,BS305,2,2066.60,9
2,0504,0507,13,2,1,1,BA*,BG**,1,2451.10,5
1,0505,0507,13,1,1,1,BA*,BS**,1,2082.60,8
2,0505,0507,13,2,1,1,BA*,BG**,1,2451.10,5
2,0505,0509,13,2,1,2,BA*,BG**,1,2435.00,6
1,0506,0507,13,1,1,1,BA*,BS**,1,2082.60,8
1,0509,0509,13,1,3,2,BA501,BS304,2,2082.60,10
2,0560,0507,13,2,1,1,BA*,BG**,1,2451.10,5
2,0560,0509,13,2,1,2,BA*,BG**,1,2435.00,6
1,0563,0509,13,1,3,2,BA501,BS304,2,2082.60,10
1,0564,0509,13,1,3,2,BA705,BS305,2,2066.60,9
1,0564,0509,13,1,3,2,BA501,BS304,2,2082.60,10
2,0564,0507,13,2,1,1,BA*,BG**,1,2451.10,5
2,0565,0509,13,2,1,2,BA*,BG**,1,2435.00,6
1,0566,0509,13,1,3,2,BA501,BS304,2,2082.60,10
3,B320,6405,90,3,1,1,TP1,BG55,1,2290.90,6
1,B330,6405,90,1,1,2,TP2,BS56,1,1762.20,11
3,B331,6405,90,3,1,1,TP1,BG55,1,2290.90,6
3,B351,6405,90,3,1,1,TP1,BG55,1,2290.90,6
2,0502,0506,1,2,4,2,BA303,BG306,2,2117.80,7
2,0502,0506,1,2,4,2,BA302,BG304,2,2153.10,6
2,0502,4155,1,2,1,1,BA*,BG**,1,2242.80,5
1,0503,4155,1,1,1,1,BA*,BS**,1,2002.50,10
2,0503,0504,1,2,4,2,BA305,BG312,2,2037.70,9
2,0503,0506,1,2,4,2,BA303,BG306,2,2117.80,7
2,0503,0506,1,2,4,2,BA302,BG304,2,2153.10,6
2,A410,3055,19,2,1,2,TP1,BG55,1,2210.80,7
2,A430,3055,19,2,1,2,TP1,BG55,1,2210.80,7
1,B410,3009,19,1,1,1,BX03,BSX03,1,2002.50,10
1,B410,3009,19,1,1,2,BX04,BSX04,1,1954.40,10
1,B430,3009,19,1,1,1,BX03,BSX03,1,2002.50,10
2,0103,0159,20,2,2,2,BA305,BG301,2,1787.80,17
3,0107,0108,20,3,1,2,B14,BG03,1,2306.90,5
1,0109,0103,20,1,1,2,B7,BS06,1,1906.40,12
1,0109,0107,20,1,1,2,B3,BS07,1,1890.40,11
1,0109,0109,20,1,1,2,B4,BS02,1,1938.40,11
3,0109,0103,20,2,2,2,BA325,BG305,2,1954.40,12
4,0109,0105,20,4,1,2,B15,BG04,1,2258.80,6
2,0112,0103,20,2,2,2,BA325,BG305,2,1954.40,12
2,6049,6049,53,2,1,2,TP1,BG92,1,2194.70,8
1,6056,6056,53,1,1,1,BA*,BS**,1,1730.20,19
2,A310,1008,53,2,1,2,TP1,BG92,1,2403.00,8
3,A330,1008,53,3,1,2,TP1,BG91,1,2338.90,8
1,A350,1008,53,1,1,2,TP1,BS93,1,2002.50,14
1,A350,1008,53,1,1,1,BA*,BS**,1,2034.50,14
2,A350,1008,53,2,1,2,TP1,BG92,1,2403.00,8
1,B310,1501,53,1,1,2,TP1,BS94,1,1826.30,15
4,B310,1501,53,4,1,1,BA*,BG**,1,1201.50,14
4,B320,1501,53,4,1,1,BA*,BG**,1,1201.50,14
1,B350,1501,53,1,1,2,TP1,BS94,1,1826.30,15
1,C320,1801,53,1,1,2,TP1,BS92,1,1922.40,12
1,C330,1801,53,1,1,1,BA*,BS**,1,1922.40,12
1,1640,1640,54,1,1,2,TP1,BS55,1,1986.50,10
2,1640,1640,54,2,1,2,TP1,BG55,1,2098.60,9
2,4004,4004,54,2,1,2,BX02,BGX02,1,2178.70,6
2,0113,0113,55,2,2,1,BAX10,BSX10,1,2121.00,7
3,0113,0113,55,3,2,1,BAX04,BGX04,1,2242.80,5
2,B410,3009,19,2,1,1,BX01,BGX01,1,2066.60,7
1,0103,0109,20,1,1,2,B4,BS02,1,1938.40,11
1,0103,0112,20,1,1,2,B5,BS03,1,1922.40,11
2,0103,0103,20,2,2,2,BA325,BG305,2,1954.40,12
2,0106,0159,20,2,2,2,BA305,BG301,2,1787.80,17
3,0106,0102,20,4,1,2,B13,BG02,1,2274.80,6
3,0106,0108,20,3,1,2,B14,BG03,1,2306.90,5
1,0107,0103,20,1,1,2,B16,BS16,1,1762.20,15
2,0107,0159,20,2,2,2,BA305,BG301,2,1787.80,17
1,0109,0103,20,1,2,2,BA325,BS316,2,1874.30,13
4,0109,0109,20,4,2,1,BA313,BG302,3,2209.20,6
1,5076,5076,27,1,1,1,BX02,BSX02,1,2050.60,9
2,A310,1016,27,2,1,2,TP1,BG55,1,2242.80,6
1,A320,1016,27,1,1,2,TP1,BS55,1,1874.30,13
2,A350,1016,27,2,1,1,BX01,BGX01,1,2226.80,6
1,B310,6251,27,1,1,2,TP1,BS55,1,1890.40,10
2,B340,6251,27,2,1,2,TP1,BG55,1,2162.70,9
1,B350,6251,27,1,1,2,TP1,BS55,1,1890.40,10
2,B350,6251,27,2,1,2,TP1,BG55,1,2162.70,9
1,C320,1028,27,1,1,2,TP1,BS55,1,1938.40,7
1,C340,1028,27,1,1,1,BA1,BS01,1,1858.30,7
1,D340,1019,27,1,1,1,BA1,BS01,1,1842.30,10
2,D350,1019,27,2,1,2,TP1,BG55,1,2274.80,6
2,0805,0805,28,2,3,1,BAX07,BGX01,1,2103.40,7
2,1802,1802,28,2,1,1,BA*,BG**,1,2066.60,7
1,3018,3018,28,1,1,1,BA*,BS**,1,1810.30,16
2,5025,5025,28,2,1,2,BA*,BG**,1,2146.70,7
1,5805,5805,28,1,1,1,BA*,BS**,1,1810.30,12
1,A320,1802,28,1,1,1,BA*,BS**,1,1986.50,10
2,A320,1802,28,2,1,2,TP1,BG55,1,2130.70,7
1,A350,1802,28,1,1,2,TP1,BS55,1,1954.40,10
1,A350,1802,28,1,1,1,BA*,BS**,1,1986.50,10
2,A350,1802,28,2,1,1,BA*,BG**,1,2066.60,7
1,0501,0502,29,1,1,1,BX02,BSX02,1,1698.10,16
1,0501,0509,29,1,3,2,BAX05,BSX05,2,1794.20,15
1,0504,0506,29,1,1,1,BAX16,BSX16,1,1570.00,22
1,0504,0508,29,1,1,2,BAX18,BSX18,1,1666.10,19
1,0505,0506,29,1,3,1,BAX06,BSX06,2,1810.30,15
1,0505,0509,29,1,3,2,BAX05,BSX05,2,1794.20,15
2,0505,0502,29,2,1,1,BX01,BGX01,1,2306.90,5
2,0506,0508,29,2,1,2,BAX17,BGX17,1,2338.90,5
1,0509,0502,29,1,1,1,BX02,BSX02,1,1698.10,16
1,0509,0508,29,1,1,2,BAX18,BSX18,1,1666.10,19
3,0802,0802,53,3,1,2,B3,BG23,1,2290.90,6
2,1006,1006,53,2,1,2,TP1,BG92,1,2178.70,7
2,1006,1006,53,2,1,1,BA*,BG**,1,2194.70,7
2,1501,1501,53,2,1,1,BA*,BG**,1,2274.80,7
2,3014,3014,53,2,1,2,BA*,BG**,1,2306.90,8
1,3812,3812,53,1,1,1,BA*,BS**,1,2178.70,8
2,3812,3812,53,2,1,2,BA*,BG**,1,1201.50,6
3,3812,3812,53,3,1,2,BA*,BG**,1,2274.80,7
3,3812,3812,53,3,1,1,BA*,BG**,1,2274.80,6
1,3813,3813,53,1,1,2,BA*,BS**,1,1842.30,16
4,3813,3813,53,4,1,2,BA*,BG**,1,2258.80,6
2,6056,6056,53,2,1,2,TP1,BG91,1,2306.90,6
2,7409,7409,53,2,1,1,BA*,BG**,1,2322.90,6
3,A310,1008,53,3,1,1,BA*,BG**,1,2322.90,7
1,A330,1008,53,1,1,1,BA*,BS**,1,2034.50,14
2,A350,1008,53,2,1,1,BA*,BG**,1,2387.00,6
3,A350,1008,53,3,1,1,BA*,BG**,1,2322.90,7
4,B330,1501,53,4,1,2,TP1,BG91,1,2306.90,8
2,C310,1801,53,2,1,1,BA*,BG**,1,2178.70,8
1,3017,3017,13,1,1,2,BA*,BS**,1,1970.50,11
1,1008,1008,15,1,1,2,TP1,BS94,1,,
3,1008,1008,15,3,1,2,TP1,BG92,1,2338.90,9
3,7080,7080,15,3,1,1,BA*,BG**,1,2274.80,8
1,1005,1005,16,1,1,1,BA*,BS**,1,1826.30,15
1,1010,1010,16,1,1,1,BA*,BS**,1,1810.30,10
3,3023,3023,16,3,1,1,BA*,BG**,1,2162.70,6
1,6027,6027,16,1,1,2,TP1,BS93,1,1810.30,15
3,6027,6027,16,3,1,1,BA*,BG**,1,2226.80,6
1,B330,1021,16,1,1,1,BA*,BS**,1,2194.70,7
2,C320,1010,16,2,1,2,TP1,BG91,1,2274.80,5
2,C350,1010,16,2,1,1,BA*,BG**,1,2210.80,5
1,1638,1638,34,1,1,1,BX01,BSX01,1,1746.20,13
1,6057,6057,34,1,1,2,TP1,BS55,1,1938.40,11
1,0504,0506,35,1,4,1,BA502,BS302,3,1778.20,14
2,0504,0504,35,2,4,1,BAX02,BGX01,3,2114.60,8
2,0505,0508,35,2,4,1,BA505,BG308,3,2178.70,7
1,0506,0506,35,1,4,1,BA502,BS302,3,1778.20,14
1,0507,0506,35,1,4,1,BA502,BS302,3,1778.20,14
2,0509,0506,35,2,4,1,BA502,BG302,3,2146.70,7
1,1002,1002,35,1,1,2,TP1,BS55,1,1938.40,11
2,2006,2006,35,2,1,2,TP1,BG55,1,1810.30,11
1,3010,3010,35,1,1,1,BA*,BS**,1,1698.10,14
1,6401,6401,35,1,1,2,TP1,BS55,1,1954.40,10
1,0801,0801,36,1,1,2,B1,BS01,1,1938.40,10
1,0802,0802,36,1,4,2,BAX06,BSX06,1,2130.70,7
2,0859,0802,36,2,4,2,BAX03,BGX03,1,2387.00,6
1,1011,1011,36,1,1,1,BX02,BSX02,1,2018.50,10
1,4017,4017,36,1,1,1,BX03,BSX03,1,2162.70,11
2,4017,4017,36,2,1,1,BX01,BGX01,1,2242.80,6
2,A320,1643,36,2,1,1,BX01,BGX01,1,2226.80,7
2,A331,1643,36,2,1,1,BX01,BGX01,1,2226.80,7
1,B310,1644,36,1,1,1,BX02,BSX02,1,1986.50,8
2,B331,1644,36,2,1,1,BX01,BGX01,1,2034.50,10
1,B352,1644,36,1,1,2,TP1,BS55,1,1922.40,6
2,B353,1644,36,2,1,2,TP1,BG55,1,2002.50,11
1,0801,0801,37,1,2,1,BAX02,BSX02,1,1794.20,12
1,1024,1024,37,1,1,1,BX02,BSX02,1,1650.10,21
1,1802,1802,37,1,1,1,BX02,BSX02,1,1762.20,16
1,1802,1802,37,1,1,2,TP1,BS55,1,1537.90,21
2,1802,1802,37,2,1,1,BX01,BGX01,1,2146.70,6
2,0503,4155,1,2,1,2,BA*,BG**,1,2242.80,6
2,0503,4155,1,2,1,1,BA*,BG**,1,2242.80,5
3,0503,0503,1,3,4,1,BA307,BG317,2,2210.80,6
3,0503,0504,1,3,4,2,BA305,BG311,2,2238.00,6
2,0504,0504,1,2,4,2,BA305,BG312,2,2037.70,9
3,0504,0503,1,3,4,1,BA307,BG317,2,2210.80,6
1,0505,4155,1,1,1,2,BA*,BS**,1,2018.50,11
2,0506,0502,1,2,1,1,TP1,BG56,1,2018.50,9
2,0506,4155,1,2,1,1,BA*,BG**,1,2242.80,5
2,0507,0506,1,2,4,2,BA303,BG306,2,2117.80,7
2,0507,0506,1,2,4,2,BA302,BG304,2,2153.10,6
3,0563,0506,1,3,4,2,BA303,BG305,2,2210.80,6
2,0564,0504,1,2,4,2,BA305,BG312,2,2037.70,9
2,0564,0506,1,2,4,2,BA302,BG304,2,2153.10,6
3,0564,0506,1,3,4,2,BA303,BG305,2,2210.80,6
2,0603,0606,1,2,3,2,BAX06,BGX02,2,2390.20,5
2,0606,0607,1,2,1,2,BA3,BG03,2,2322.90,6
2,0661,0605,1,2,1,3,TP1,BG57,2,2306.90,5
1,0662,0606,1,1,3,2,BAX04,BSX04,2,1744.60,14
3,1001,1001,1,3,1,1,BA*,BG**,1,2226.80,6
2,3028,3028,1,2,1,2,BA*,BG**,1,2114.60,9
1,4007,4007,1,1,1,1,BA*,BS**,1,1794.20,14
2,4007,4007,1,2,1,1,BA*,BG**,1,2018.50,10
3,4073,4073,1,3,1,1,BA*,BG**,1,2290.90,6
2,4084,4084,1,2,1,2,BA*,BG**,1,2306.90,8
3,4084,4084,1,3,1,2,BA*,BG**,1,2130.70,10
1,4125,4125,1,1,1,2,BA*,BS**,1,2018.50,10
2,4125,4125,1,2,1,1,BA*,BG**,1,2098.60,9
1,4127,4127,1,1,1,1,BA*,BS**,2,1826.30,14
2,4129,4129,1,2,1,2,TP1,BG56,2,2194.70,8
3,4129,4129,1,3,1,1,BA*,BG**,2,2322.90,6
1,5008,5008,1,1,1,1,BA*,BS**,1,1842.30,13
1,6012,6012,1,1,1,1,BA*,BS**,1,2002.50,11
2,6012,6012,1,2,1,2,TP1,BG55,1,2178.70,5
1,6019,6019,1,1,1,2,BA4,BS04,2,1970.50,11
2,A310,4125,1,2,1,1,BA*,BG**,1,2098.60,9
2,A320,4125,1,2,1,1,BA*,BG**,1,2098.60,9
2,A340,4125,1,2,1,2,BA*,BG**,1,2178.70,8
2,B320,1019,1,2,1,1,BA*,BG**,1,2162.70,6
2,B320,1019,1,2,1,2,TP1,BG55,1,2162.70,6
1,C330,4155,1,1,1,1,BA*,BS**,1,2002.50,10
1,C330,4155,1,1,1,2,BA*,BS**,1,2018.50,11
2,C340,4155,1,2,1,1,BA*,BG**,1,2242.80,5
2,1001,1001,2,2,1,2,TP1,BG91,1,2226.80,4
1,1004,1004,2,1,1,1,TP2,BS81,1,2210.80,6
2,1008,1008,2,2,1,1,BA*,BG**,1,2210.80,4
2,0113,0119,4,2,1,2,B308,BG08,1,2274.80,5
1,0114,0114,4,1,1,2,B309,BS09,1,2130.70,8
1,B310,1015,40,1,1,1,BA*,BS**,1,1746.20,13
1,5008,5008,41,1,1,1,BA*,BS**,1,1970.50,12
2,5008,5008,41,2,1,1,BA*,BG**,1,2258.80,9
1,1598,1598,42,1,1,2,BX03,BSX03,1,2034.50,11
2,1608,1608,42,2,1,1,BX01,BGX01,1,2162.70,7
2,1610,1610,42,2,1,2,BX02,BGX02,1,2290.90,6
1,1613,1613,42,1,1,1,BX03,BSX03,1,2002.50,11
1,1623,1623,42,1,1,1,BX03,BSX03,1,2034.50,9
2,1623,1623,42,2,1,2,BX01,BGX01,1,2226.80,5
2,3044,3044,42,2,1,2,BX02,BGX02,1,2354.90,6
1,A310,1605,42,1,1,1,BX02,BSX02,1,1890.40,11
2,A330,1605,42,2,1,2,TP1,BG55,1,2322.90,4
1,A351,1605,42,1,1,2,TP1,BS55,1,1682.10,13
1,1008,1008,45,1,1,2,TP1,BS55,1,1714.10,16
2,1011,1011,45,2,1,2,BA*,BG**,1,2034.50,9
1,7019,7019,45,1,1,2,BA*,BS**,1,1826.30,14
2,C320,1801,53,2,1,2,TP1,BG91,1,2178.70,9
2,C330,1801,53,2,1,2,TP1,BG91,1,2178.70,9
1,1640,1640,54,1,1,1,BX01,BSX01,1,2002.50,10
2,0113,0113,55,2,2,2,BAX12,BSX12,1,2194.70,6
2,0114,0122,55,2,2,1,BAX07,BGX07,1,2194.70,6
1,0116,0119,55,1,1,1,B5,BS05,1,2130.70,7
1,0117,0119,55,1,1,1,B5,BS05,1,2130.70,7
2,0117,0115,55,2,1,1,B11,BG04,1,2194.70,6
2,0117,0122,55,2,1,1,B9,BG02,1,2258.80,5
3,0117,0122,55,3,2,2,BAX02,BGX02,1,2242.80,5
2,0118,0122,55,2,2,2,BAX08,BGX08,1,2082.60,8
4,0119,0113,55,3,2,1,BAX05,BGX05,1,2274.80,5
4,0119,0114,55,3,1,2,B18,BG11,1,2274.80,6
1,0120,0117,55,1,1,1,B7,BS07,1,2194.70,6
1,0120,0122,55,1,2,1,BAX13,BSX13,1,2024.90,10
2,0120,0122,55,2,2,1,BAX07,BGX07,1,2194.70,6
4,0120,0113,55,3,2,1,BAX05,BGX05,1,2274.80,5
4,0120,0113,55,3,1,2,B16,BG09,1,2258.80,6
1,0121,0122,55,1,2,1,BAX13,BSX13,1,2024.90,10
1,0121,0123,55,1,1,1,B6,BS06,1,2210.80,6
2,0121,0116,55,2,1,1,B8,BG01,1,2242.80,5
1,0122,0118,55,1,1,1,B3,BS03,1,2130.70,6
2,0122,0115,55,2,1,1,B11,BG04,1,2194.70,6
2,0122,0122,55,2,2,1,BAX07,BGX07,1,2194.70,6
2,0123,0122,55,2,2,2,BAX09,BGX09,1,2175.50,6
1,0124,0117,55,1,1,1,B7,BS07,1,2194.70,6
2,0124,0115,55,2,1,1,B11,BG04,1,2194.70,6
2,0124,0122,55,2,2,1,BAX07,BGX07,1,2194.70,6
1,0213,0216,55,1,2,2,BAX17,BSX17,1,2069.80,8
1,0213,0216,55,1,2,2,BAX28,BSX28,1,2047.40,9
1,0214,0216,55,1,1,1,B5,BS05,1,2178.70,7
1,0214,0218,55,1,2,2,BAX22,BSX22,1,2045.80,8
1,0214,0264,55,1,1,2,B8,BS08,1,2130.70,6
2,0214,0214,55,2,1,1,B16,BG03,1,2258.80,5
2,0214,0265,55,2,1,2,B18,BG05,1,2226.80,6
1,0215,0215,55,1,1,2,B1,BS01,1,2162.70,6
1,0215,0259,55,1,1,1,B7,BS07,1,2066.60,9
3,0215,0215,55,3,1,2,B21,BG08,1,2210.80,6
1,0216,0215,55,1,1,2,B1,BS01,1,2162.70,6
1,0217,0264,55,1,1,2,B8,BS08,1,2130.70,6
2,0217,0264,55,2,1,1,B13,BS13,1,2098.60,7
1,0220,0259,55,1,1,1,B7,BS07,1,2066.60,9
2,0220,0259,55,2,1,1,B12,BS12,1,2018.50,9
1,1814,1814,37,1,1,1,BX02,BSX02,1,2002.50,11
1,3011,3011,37,1,1,1,BX01,BSX01,1,1922.40,13
1,3807,3807,37,1,1,2,TP1,BS55,1,1858.30,11
2,0504,0559,4,2,1,2,BA*,BG*4,1,2114.60,7
2,0506,0559,4,2,1,2,BA*,BG*4,1,2114.60,7
1,0507,0507,4,1,1,1,BA*,BS*1,1,2130.70,7
1,0507,0559,4,1,1,2,BA*,BS*4,1,1986.50,10
2,0507,0504,4,2,1,2,TP1,BG91,1,2082.60,7
1,0508,0502,4,1,1,2,TP2,BS92,1,2050.60,8
1,0509,0505,4,1,1,2,BA*,BS*3,1,2018.50,9
1,0509,0507,4,1,1,1,BA*,BS*1,1,2130.70,7
2,0509,0502,4,2,1,2,TP2,BG91,1,2114.60,7
2,0509,0507,4,2,1,1,BA*,BG*1,1,2066.60,8
2,0509,0507,4,2,1,1,BA*,BG*5,1,2210.80,6
2,0509,0508,4,2,3,1,BA261,BG261,5,2156.30,6
1,0559,0502,4,1,1,2,TP2,BS92,1,2050.60,8
1,0559,0506,4,1,4,3,TP2,MS02,7,2162.70,7
2,0559,0509,4,2,1,1,BA*,BG*2,1,2050.60,8
2,0560,0508,4,2,3,1,BA261,BG261,5,2156.30,6
2,0560,0509,4,2,4,3,TP1,MG01,6,2082.60,9
2,0603,0603,4,2,1,2,BA*,BG*4,1,2194.70,6
3,0607,0604,4,2,1,1,BA*,BG*2,1,2242.80,6
2,0669,0603,4,2,1,2,BA*,BG*4,1,2194.70,6
2,0669,0662,4,3,1,2,BA*,BG*3,1,2210.80,6
2,1003,1003,4,2,1,2,TP1,BG91,2,2098.60,8
2,1003,1003,4,2,1,1,BA*,BG**,2,2130.70,7
2,1017,1017,4,2,1,2,TP1,BG91,2,2098.60,7
1,1025,1025,4,1,1,1,BA*,BS**,1,2210.80,7
1,1036,1036,4,1,1,2,TP1,BS70,1,1986.50,11
2,6053,6053,4,2,1,2,TP1,BG91,1,2130.70,7
1,6054,6054,4,1,1,2,TP1,BS92,1,2034.50,9
1,7613,7613,4,1,1,1,BA*,BS**,1,1986.50,10
1,A310,1036,4,1,1,2,TP1,BS70,1,1986.50,11
1,A330,1036,4,1,1,1,BA*,BS**,1,2018.50,9
1,A350,1036,4,1,1,1,BA*,BS**,1,2018.50,9
1,A441,7613,4,1,1,2,BA*,BS**,1,1794.20,16
1,A445,7613,4,1,1,1,BA*,BS**,1,1986.50,10
1,A447,7613,4,1,1,1,BA*,BS**,1,1986.50,10
1,A450,7613,4,1,1,2,BA*,BS**,1,1794.20,16
1,A450,7613,4,1,1,1,BA*,BS**,1,1986.50,10
1,A451,7613,4,1,1,1,BA*,BS**,1,1986.50,10
1,A901,A901,4,1,1,2,B322,BS22,1,2130.70,8
2,B310,1021,4,2,1,1,BA*,BG**,1,2146.70,6
1,B350,1021,4,1,1,2,TP1,BS92,1,1922.40,11
