LINKED_LAYER_NO,LINKED_SHRP_ID,SHRP_ID,STATE_CODE,LAYER_NO,FIELD_SET,TEST_NO,LOC_NO,SAMPLE_NO,CONSTRUCTION_NO,VISUAL_CLASS
1,265,213,55,1,2,2,BAX18,BSX18,1,215
1,265,215,55,1,1,2,B1,BS01,1,205
1,265,216,55,1,1,1,B5,BS05,1,205
1,265,216,55,1,2,2,BAX17,BSX17,1,214
2,265,218,55,2,1,1,B15,BG02,1,302
3,265,215,55,3,1,2,B21,BG08,1,302
1,266,216,55,1,1,1,B5,BS05,1,205
1,266,216,55,1,2,2,BAX28,BSX28,1,214
2,266,259,55,2,1,1,B12,BS12,1,205
2,805,805,55,2,2,1,BAX01,BGX01,1,308
2,806,805,55,2,1,1,B4,BG01,1,302
1,901,901,55,1,1,3,TP3,BS57,1,202
1,901,907,55,1,1,3,TP4,BS58,1,203
1,901,908,55,1,1,3,TP2,BS56,1,182
2,901,908,55,2,1,3,TP2,BG58,1,202
1,1168,1168,48,1,1,2,TP1,BS55,1,114
2,1168,1168,48,2,1,1,BA*,BG**,1,308
1,3589,3589,48,1,1,2,BA*,BS**,1,214
3,3739,3739,48,3,1,1,BA*,BG**,1,308
3,3749,3749,48,3,1,1,BA*,BG**,1,215
1,5284,5284,48,1,1,2,BA*,BS**,1,214
1,6079,6079,48,1,1,1,BA*,BS**,1,214
3,6179,6179,48,3,1,1,BA*,BG**,1,308
2,A310,1094,48,2,1,1,BA*,BG**,1,303
1,502,508,1,1,1,2,BA5,BS05,1,214
2,502,504,1,2,4,2,BA306,BG314,2,306
2,502,506,1,2,1,1,BA3,BG06,1,310
2,502,508,1,2,1,2,BA5,BG10,1,310
1,503,4155,1,1,1,1,BA*,BS**,1,216
1,A901,A901,18,1,1,2,A02A01,BS02A01,1,206
1,A901,A901,18,1,1,1,A01A01,BS01A01,1,206
1,A901,A959,18,1,1,2,A02A59,BS02A59,1,206
1,A902,A961,18,1,1,2,A02A61,BS02A61,1,206
2,A903,A902,18,2,1,1,A01A02,BG01A02,1,308
1,A959,A901,18,1,1,2,A02A01,BS02A01,1,206
1,A959,A901,18,1,1,1,A01A01,BS01A01,1,206
1,A959,A902,18,1,1,2,A02A02,BS02A02,1,206
2,A959,A902,18,2,1,1,A01A02,BG01A02,1,308
1,A960,A960,18,1,1,2,A02A60,BS02A60,1,206
1,A960,A961,18,1,1,2,A02A61,BS02A61,1,206
1,A960,A961,18,1,1,1,A01A61,BS01A61,1,206
2,A960,A960,18,2,1,1,A01A60,BG01A60,1,308
1,A961,A902,18,1,1,2,A02A02,BS02A02,1,206
1,A961,A902,18,1,1,1,A01A02,BS01A02,1,206
1,107,103,20,1,1,2,B7,BS06,1,216
2,107,109,20,3,2,1,BAX03,BGX03,3,307
2,107,159,20,2,2,2,BAX15,BGX15,2,309
3,107,108,20,3,1,2,B14,BG03,1,280
3,107,109,20,4,2,2,BAX02,BGX02,3,308
1,109,107,20,1,1,3,A13,TS32,1,214
2,109,109,20,2,1,2,B4,BS01,1,214
4,109,101,20,4,1,2,B12,BG01,1,280
4,109,109,20,4,2,1,BA313,BG302,3,308
1,501,501,35,1,4,1,BA501,BS301,7,216
2,502,506,35,2,4,1,BA502,BG302,3,307
1,503,501,35,1,4,1,BA501,BS301,7,216
1,503,503,35,1,4,1,BA303,BS306,2,216
2,503,508,35,2,4,1,BA505,BG308,3,308
1,504,503,35,1,4,1,BA303,BS306,2,216
2,506,506,35,2,4,1,BA502,BG302,3,307
2,801,802,35,2,4,2,BA305,BG307,1,308
1,802,802,35,1,4,1,BA304,BS305,1,217
2,802,802,35,2,4,2,BA305,BG307,1,308
1,1002,1002,35,1,1,2,TP1,BS55,1,265
2,1112,1112,35,2,1,2,TP1,BG55,1,308
2,2006,2006,35,2,1,2,TP1,BG55,1,310
2,2006,2006,35,2,1,1,BA*,BG**,1,310
2,2118,2118,35,2,1,1,BA*,BG**,1,308
1,3010,3010,35,1,1,2,BA*,BS**,1,202
1,3010,3010,35,1,1,1,BA*,BS**,1,204
1,6401,6401,35,1,1,1,BA*,BS**,1,214
1,801,801,36,1,4,2,BAX04,BSX04,1,215
2,801,801,36,2,1,2,B4,BG01,1,303
1,802,802,36,1,4,2,BAX06,BSX06,1,215
2,802,802,36,2,4,2,BAX03,BGX03,1,303
1,903,903,55,1,1,3,TP5,BS59,1,182
1,903,908,55,1,1,3,TP2,BS56,1,182
1,907,903,55,1,1,3,TP5,BS59,1,182
2,907,903,55,2,1,3,TP5,BG64,1,204
1,908,908,55,1,1,3,TP2,BS56,1,182
2,908,901,55,2,1,3,TP3,BG60,1,202
1,909,908,55,1,1,3,TP2,BS56,1,182
2,909,903,55,2,1,3,TP5,BG64,1,204
2,909,909,55,2,1,3,TP6,BG66,1,182
1,3016,3016,55,1,1,1,BX03,BSX03,1,202
2,3019,3019,55,2,1,2,BX02,BGX02,1,306
1,5037,5037,55,1,1,1,BX05,BSX05,1,203
3,5037,5037,55,3,1,1,BX01,BGX01,1,302
3,5037,5037,55,3,1,2,BX02,BGX02,1,302
2,A901,A901,55,2,1,1,TP1,BG56,1,213
1,A903,A903,55,1,1,2,TP2,BS55,1,215
2,A909,A901,55,2,1,1,TP1,BG56,1,213
2,B902,B901,55,2,1,2,TP5,BG56,1,213
2,B902,B907,55,2,1,2,TP2,BG56,1,215
2,B907,B901,55,2,1,2,TP5,BG56,1,213
2,B908,B903,55,2,1,2,TP3,BG56,1,213
1,2015,2015,56,1,1,1,BA*,BS**,1,215
2,2015,2015,56,2,1,1,BA*,BG**,1,308
1,2017,2017,56,1,1,1,BA*,BS**,1,266
1,2019,2019,56,1,1,2,TP1,BS92,1,265
3,2019,2019,56,3,1,2,TP1,BG91,1,214
1,7772,7772,56,1,1,1,BA*,BS**,1,267
2,7773,7773,56,2,1,2,TP1,BG91,1,215
2,A330,1007,56,2,1,1,BA*,BG**,1,255
2,A363,1007,56,2,1,2,TP1,BG91,1,255
1,561,502,6,1,1,2,TP1,BS93,1,204
2,561,505,6,2,1,2,BA3,BG01,1,304
2,561,561,6,2,1,2,TP3,BG92,1,304
1,566,507,6,1,1,2,TP2,BS93,1,214
1,566,509,6,1,1,2,BA6,BS02,1,214
1,566,560,6,1,1,1,BA8,BS02,1,215
1,567,560,6,1,1,1,BA7,BS01,1,215
2,567,501,6,2,1,1,BA1,BG01,1,302
2,568,509,6,2,1,2,BA5,BG01,1,304
2,568,564,6,2,1,2,BA9,BG01,1,304
2,503,506,1,2,4,2,BA301,BG302,2,306
2,503,506,1,2,1,1,BA3,BG06,1,310
2,503,506,1,2,1,1,BA1,BG02,1,310
2,503,4155,1,2,1,1,BA*,BG**,1,303
3,503,504,1,3,4,2,BA306,BG313,2,308
3,503,504,1,3,4,2,BA304,BG309,2,308
2,504,504,1,2,4,2,BA305,BG312,2,306
2,504,4155,1,2,1,1,BA*,BG**,1,303
1,505,506,1,1,4,2,BA302,BS302,2,216
2,505,504,1,2,4,2,BA305,BG312,2,306
2,505,504,1,2,4,2,BA304,BG310,2,306
2,505,508,1,2,1,2,BA5,BG10,1,310
2,505,4155,1,2,1,2,BA*,BG**,1,303
3,505,502,1,3,1,1,TP1,BG55,1,308
3,505,504,1,3,4,2,BA306,BG313,2,308
3,505,504,1,3,4,2,BA304,BG309,2,308
1,506,4155,1,1,1,2,BA*,BS**,1,216
1,506,4155,1,1,1,1,BA*,BS**,1,216
2,506,504,1,2,4,2,BA306,BG314,2,306
2,506,506,1,2,1,1,BA1,BG02,1,310
3,506,506,1,3,4,2,BA303,BG305,2,308
3,506,506,1,3,4,2,BA301,BG301,2,308
3,506,508,1,3,1,2,BA6,BG11,1,304
1,507,4155,1,1,1,2,BA*,BS**,1,216
2,507,508,1,2,1,2,BA4,BG08,1,310
2,508,508,1,2,1,2,BA6,BG12,1,310
2,508,4155,1,2,1,2,BA*,BG**,1,303
3,508,506,1,3,4,2,BA302,BG303,2,308
3,508,508,1,3,1,2,BA4,BG07,1,304
2,509,504,1,2,4,2,BA304,BG310,2,306
2,509,506,1,2,1,1,BA1,BG02,1,310
2,509,508,1,2,1,2,BA4,BG08,1,310
2,509,4155,1,2,1,2,BA*,BG**,1,303
1,110,108,10,1,1,1,B5,BS05,1,214
1,110,112,10,1,1,3,A12,TS23,1,200
1,111,103,10,1,1,1,B3,BS03,1,135
2,111,112,10,2,1,1,B11,BS11,1,214
2,112,103,10,2,1,1,A9,TS17,1,145
2,112,159,10,2,1,1,B13,BS13,1,204
2,112,160,10,2,2,2,BAX07,BSX07,2,214
1,159,104,10,1,1,1,B7,BS07,1,214
1,159,112,10,1,1,1,B4,BS04,1,294
1,159,159,10,1,1,1,B6,BS06,1,214
1,160,108,10,1,1,1,B5,BS05,1,214
3,501,503,23,3,3,2,BAX01,BGX01,3,308
3,501,507,23,3,3,2,BA303,BG306,3,308
1,A412,4018,39,1,1,1,BX01,BSX01,1,265
1,113,116,40,1,1,2,B2,BS02,1,216
1,113,124,40,1,1,3,A18,TS35,1,102
3,113,114,40,3,2,2,B7,BG01,1,303
1,114,113,40,1,1,3,A7,TS13,1,113
1,114,118,40,1,1,3,A3,TS05,1,113
1,114,119,40,1,1,3,A12,TS23,1,113
3,114,117,40,3,2,2,B8,BG02,1,303
1,115,121,40,1,1,3,A13,TS25,1,113
1,805,805,30,1,2,1,BA261,BS261,2,265
1,806,805,30,1,1,1,B1,BS01,1,254
1,806,806,30,1,2,1,BA264,BS264,2,261
1,7075,7075,30,1,1,2,TP1,BS93,1,266
2,7075,7075,30,2,1,2,TP1,BG92,1,267
1,569,502,6,1,1,2,TP1,BS93,1,204
1,570,507,6,1,1,2,TP2,BS93,1,214
1,570,509,6,1,1,2,BA5,BS01,1,216
2,570,502,6,2,3,1,BA020*,BG020*,4,304
2,570,505,6,2,1,2,BA4,BG02,1,304
2,570,508,6,2,3,1,BA080*,BG080*,3,304
2,570,509,6,2,1,2,BA5,BG01,1,304
2,570,564,6,2,1,2,BA10,BG02,1,304
1,571,502,6,1,1,2,TP1,BS93,1,204
1,571,502,6,1,3,1,BA020*,BS020*,4,215
2,571,564,6,2,1,2,BA10,BG02,1,304
1,602,661,6,1,3,1,BA263,BS263,7,265
1,602,3005,6,1,1,2,BA*,BS**,1,265
1,603,660,6,1,3,1,BA261,BS261,8,205
1,603,3005,6,1,1,2,BA*,BS**,1,265
1,606,606,6,1,3,2,BAX01,BSX01,6,215
1,606,660,6,1,3,1,BA261,BS261,8,205
1,608,3005,6,1,1,2,BA*,BS**,1,265
1,659,661,6,1,3,1,BA263,BS263,7,265
1,661,660,6,1,3,1,BA261,BS261,8,205
2,2004,2004,6,2,1,1,BA*,BG**,1,307
2,2041,2041,6,2,1,2,TP1,BG91,1,302
1,2647,2647,6,1,1,2,TP1,BS92,1,217
1,8150,8150,6,1,1,1,BA*,BS**,1,203
2,8150,8150,6,2,1,1,BA*,BG**,1,307
2,8534,8534,6,2,1,1,BA*,BG**,1,307
3,8534,8534,6,3,1,1,BA*,BG**,1,308
1,5403,5403,29,1,1,2,TP1,BS55,2,214
2,7054,7054,29,2,1,2,BX02,BGX02,1,303
1,B330,7000,32,1,1,2,TP1,BS93,1,255
1,B340,7000,32,1,1,1,BA*,BS**,1,255
2,B350,7000,32,2,1,2,TP1,BG92,1,261
1,C320,2027,32,1,1,2,TP1,BS93,1,147
2,C320,2027,32,2,1,2,TP1,BG92,1,255
2,C350,2027,32,2,1,1,BA*,BG**,1,265
1,501,502,34,1,3,2,BA320,BS310,4,214
2,501,503,34,2,1,2,TP2,BG56,1,303
2,501,505,34,2,1,2,TP1,BG55,1,303
3,502,507,34,3,3,1,BAX01,BGX01,2,308
4,503,507,34,3,3,1,BAX01,BGX01,2,308
3,504,560,34,2,1,2,BA1,BG04,1,308
4,504,502,34,3,3,1,BAX05,BGX05,4,308
2,505,505,34,2,1,2,TP1,BG55,1,303
2,507,505,34,2,1,2,TP1,BG55,1,303
2,507,508,34,2,3,1,BAX12,BGX12,2,306
4,508,507,34,3,3,1,BAX01,BGX01,2,308
2,509,503,34,2,1,2,TP2,BG56,1,303
3,509,502,34,2,3,1,BAX08,BGX08,4,306
3,509,508,34,3,3,1,BAX07,BGX07,2,306
2,559,508,34,2,3,1,BAX12,BGX12,2,306
2,560,502,34,2,3,1,BAX08,BGX08,4,306
2,801,801,34,2,1,2,B3,MG01,1,337
1,901,1011,34,1,1,2,TP1,BS55,1,204
2,901,901,34,2,1,1,A01A01,BG03A01,1,308
2,901,901,34,3,1,1,A01A01,BG01A01,1,308
2,901,903,34,2,1,1,A01A03,BG03A03,1,308
3,901,903,34,3,1,1,A01A03,BG01A03,1,308
3,901,962,34,2,1,2,A02A62,BG04A62,1,308
3,901,1011,34,3,1,1,BX01,BGX01,1,308
2,902,901,34,2,1,1,A01A01,BG03A01,1,308
2,902,903,34,3,1,1,A01A03,BG01A03,1,308
2,A320,1094,48,2,1,1,BA*,BG**,1,303
1,502,506,23,1,1,2,A2,JS03,1,215
3,502,507,23,3,3,2,BA303,BG306,3,308
1,503,506,23,1,1,2,A2,JS02,1,215
1,503,507,23,1,3,2,BA303,BS303,3,211
1,504,504,23,1,3,2,BA302,BS302,3,205
1,504,506,23,1,1,2,A2,JS02,1,215
1,505,507,23,1,3,2,BA303,BS303,3,211
2,505,559,23,2,1,2,TP2,BG58,1,308
3,505,503,23,3,3,2,BAX01,BGX01,3,308
3,507,506,23,3,1,2,TP1,BG55,1,302
3,507,507,23,3,3,2,BA303,BG306,3,308
1,508,502,23,1,1,2,A1,JS01,1,215
2,508,559,23,2,1,2,TP2,BG58,1,308
3,508,503,23,3,3,2,BAX01,BGX01,3,308
3,508,506,23,3,1,2,TP1,BG55,1,302
2,509,559,23,2,1,2,TP2,BG58,1,308
1,559,559,23,1,1,2,TP2,BS56,1,255
1,1001,1001,23,1,1,2,TP1,BS55,1,203
2,1001,1001,23,2,1,1,BX01,BGX01,1,304
2,1012,1012,23,2,1,1,BX02,BGX02,1,306
3,1012,1012,23,3,1,2,TP1,BG55,1,302
2,1026,1026,23,2,1,2,TP1,BG55,1,302
2,7023,7023,23,2,1,2,BX02,BGX02,1,308
2,3023,3023,31,2,1,2,TP1,BG55,1,302
1,B410,3023,31,1,1,2,TP1,BS55,1,202
2,B430,3023,31,2,1,1,BX01,BGX01,1,302
1,101,109,32,1,1,2,B28,BS03,1,214
1,859,801,36,1,1,3,A2,TS03,1,217
1,859,859,36,1,1,3,A8,TS15,1,217
2,859,802,36,2,4,1,BAX02,BGX02,1,303
1,1011,1011,36,1,1,1,BX02,BSX02,1,215
1,1643,1643,36,1,1,2,TP1,BS55,1,211
1,4017,4017,36,1,1,2,BX04,BSX04,1,215
1,4018,4018,36,1,1,2,BX01,BSX01,1,265
2,A320,1643,36,2,1,2,TP1,BG55,1,304
1,A321,1643,36,1,1,1,BX02,BSX02,1,215
2,A331,1643,36,2,1,2,TP1,BG55,1,304
1,A340,1643,36,1,1,1,BX02,BSX02,1,215
1,A350,1643,36,1,1,2,TP1,BS55,1,211
2,B320,1644,36,2,1,2,TP1,BG55,1,308
1,B330,1644,36,1,1,2,TP1,BS55,1,203
2,B354,1644,36,2,1,1,BX01,BGX01,1,308
1,B320,1002,29,1,1,1,BX02,BSX02,1,267
1,B330,1002,29,1,1,1,BX02,BSX02,1,267
2,B340,1002,29,2,1,1,BX01,BGX01,1,303
2,B340,1002,29,2,1,2,TP1,BG55,1,303
2,B351,1002,29,2,1,1,BX01,BGX01,1,303
1,113,116,30,1,1,2,B2,BS02,1,214
1,1605,1605,42,1,1,1,BX02,BSX02,1,267
1,1610,1610,42,1,1,1,BX04,BSX04,1,254
2,1610,1610,42,2,1,2,BX02,BGX02,1,304
3,564,508,1,3,1,2,BA5,BG09,1,304
1,603,606,1,1,1,3,TP2,BS58,2,266
1,603,606,1,1,3,2,BAX04,BSX04,2,267
2,603,605,1,2,1,3,TP1,BG57,2,303
2,603,607,1,2,1,2,BA3,BG03,2,303
2,603,607,1,2,1,2,BA2,BG02,2,303
2,604,605,1,2,1,3,TP1,BG57,2,303
2,661,606,1,2,3,2,BAX06,BGX02,2,308
2,661,607,1,2,1,2,BA3,BG03,2,303
1,1001,1001,1,1,1,2,TP1,BS55,1,217
3,1001,1001,1,3,1,1,BA*,BG**,1,304
3,1001,1001,1,3,1,2,TP1,BG55,1,304
1,4007,4007,1,1,1,2,BA*,BS**,1,217
3,4007,4007,1,3,1,1,BA*,BG**,1,304
2,4155,4155,1,2,1,1,BA*,BG**,1,303
2,5008,5008,1,2,1,1,BA*,BG**,1,303
2,5008,5008,1,2,1,2,BA*,BG**,1,303
2,A310,4125,1,2,1,2,BA*,BG**,1,310
2,A310,4125,1,2,1,1,BA*,BG**,1,310
2,A320,4125,1,2,1,1,BA*,BG**,1,310
1,A330,4125,1,1,1,2,BA*,BS**,1,216
2,A340,4125,1,2,1,1,BA*,BG**,1,310
1,B320,1019,1,1,1,2,TP1,BS55,1,202
2,C310,4155,1,2,1,1,BA*,BG**,1,303
1,C320,4155,1,1,1,2,BA*,BS**,1,216
1,C350,4155,1,1,1,2,BA*,BS**,1,216
3,260,204,10,3,1,2,B13,BG07,1,303
2,5004,5004,10,2,1,1,BX04,BGX04,1,306
1,101,112,12,1,1,2,B3,BS03,1,215
1,101,161,12,1,1,2,B6,BS06,1,215
1,104,104,12,1,1,2,B4,BS04,1,205
1,105,106,12,1,1,2,B2,BS02,1,215
1,108,112,12,1,1,2,B3,BS03,1,215
1,111,112,12,1,1,2,B3,BS03,1,215
1,112,101,12,1,1,1,B5,BS05,1,215
2,161,109,12,2,6,2,BAX02,BGX02,1,303
1,502,503,12,1,3,1,BAX01,BSX01,2,202
2,502,563,12,2,1,2,TP3,BG60,1,308
3,502,503,12,3,1,1,TP1,BG55,1,304
1,3055,3055,19,1,1,2,TP1,BS55,1,216
1,115,122,40,1,1,2,B4,BS04,1,216
1,115,123,40,1,1,2,B6,BS06,1,216
1,115,124,40,1,1,3,A18,TS35,1,102
1,116,124,40,1,1,3,A18,TS35,1,102
1,117,120,40,1,1,2,B5,BS05,1,216
1,117,121,40,1,1,3,A15,TS29,1,102
1,117,124,40,1,1,3,A18,TS36,1,102
1,117,124,40,1,1,3,A18,TS35,1,102
1,118,114,40,1,1,2,B1,BS01,1,216
1,118,121,40,1,1,3,A13,TS25,1,113
1,118,124,40,1,1,3,A16,TS31,1,102
3,118,117,40,3,2,2,B8,BG02,1,303
1,119,113,40,1,1,3,A9,TS17,1,145
1,119,116,40,1,1,2,B2,BS02,1,216
1,119,122,40,1,1,2,B4,BS04,1,216
1,119,124,40,1,1,3,A18,TS35,1,102
1,1613,1613,42,1,1,1,BX03,BSX03,1,265
1,1613,1613,42,1,1,2,BX04,BSX04,1,265
1,1614,1614,42,1,1,1,BX02,BSX02,2,265
2,1617,1617,42,2,1,2,BX01,BGX01,1,304
2,1627,1627,42,2,1,1,BA*,BG**,1,302
1,1691,1691,42,1,1,2,BX03,BSX03,1,265
2,7037,7037,42,2,1,2,BX01,BGX01,1,304
1,9027,9027,42,1,1,1,BX04,BSX04,1,267
1,A340,1605,42,1,1,1,BX02,BSX02,1,267
1,A350,1605,42,1,1,1,BX02,BSX02,1,267
1,A351,1605,42,1,1,1,BX02,BSX02,1,267
1,1008,1008,45,1,1,1,BA*,BS**,1,214
2,1011,1011,45,2,1,1,BA*,BG**,1,308
1,7019,7019,45,1,1,2,BA*,BS**,1,214
1,B320,7775,56,1,1,1,BA*,BS**,1,215
1,B330,7775,56,1,1,2,TP1,BS92,1,215
1,B360,7775,56,1,1,1,BA*,BS**,1,215
2,1003,1003,72,2,1,2,BA*,BG**,1,308
1,4121,4121,72,1,1,1,BA*,BS**,1,267
2,4121,4121,72,2,1,1,BA*,BG**,1,308
2,502,505,81,2,1,1,BA*,BG*1,1,257
1,503,502,81,1,1,1,BA*,BS*2,1,267
1,503,503,81,1,1,1,TP1,BS92,1,214
1,503,505,81,1,1,1,BA*,BS*1,1,267
2,503,507,81,2,3,2,BA265,BG265,5,302
1,504,503,81,1,1,1,TP1,BS92,1,214
1,505,502,81,1,1,1,BA*,BS*2,1,267
1,505,505,81,1,1,1,BA*,BS*1,1,267
2,505,507,81,2,3,2,BA265,BG265,5,302
1,506,507,81,1,3,2,BA265,BS265,5,120
1,160,159,10,1,1,1,B6,BS06,1,214
2,160,102,10,2,1,3,A5,TS09,1,145
2,160,103,10,2,1,1,A9,TS17,1,145
2,160,107,10,2,1,1,B8,BS08,1,204
2,160,159,10,2,1,3,A17,TS33,1,204
2,160,159,10,2,1,1,B13,BS13,1,204
1,201,212,10,1,1,2,B8,BS02,1,214
2,202,202,10,2,2,2,B3,BG03,1,204
1,203,201,10,1,2,3,A18,TS37,1,214
1,203,207,10,1,1,3,A10,TS19,1,214
3,203,202,10,3,6,1,BA309,BG309,1,308
2,204,202,10,2,2,2,B3,BG03,1,204
2,204,202,10,2,6,1,BA309,BS314,1,204
1,205,207,10,1,1,3,A11,TS21,1,145
1,205,212,10,1,1,2,B8,BS02,1,214
2,205,205,10,2,5,1,BA321,BS336,3,214
1,206,204,10,1,1,3,A3,TS05,1,210
1,207,201,10,1,2,3,A16,TS31,1,210
1,207,212,10,1,1,2,B8,BS02,1,214
2,207,212,10,2,2,2,B2,BG02,1,214
1,208,204,10,1,1,3,A1,TS01,1,210
2,208,204,10,2,1,2,B1,BG01,1,204
1,209,211,10,1,7,1,BA313,BS323,1,214
2,209,202,10,2,6,1,BA309,BS314,1,204
1,210,212,10,1,1,2,B8,BS02,1,214
3,210,202,10,3,2,2,B14,BG08,1,303
3,211,202,10,3,6,1,BA309,BG309,1,308
1,212,207,10,1,1,3,A10,TS19,1,214
3,212,202,10,3,6,1,BA309,BG309,1,308
3,259,202,10,3,6,1,BA310,BG310,1,308
1,260,201,10,1,2,3,A18,TS37,1,214
1,260,207,10,1,1,3,A12,TS23,1,214
1,260,207,10,1,1,3,A10,TS19,1,214
2,260,212,10,2,6,1,BA302,BS303,2,214
3,7084,7084,32,3,1,1,BA*,BG**,1,308
1,A320,1021,32,1,1,1,BA*,BS**,1,265
3,A320,1021,32,3,1,2,TP1,BG91,1,308
1,A330,1021,32,1,1,1,BA*,BS**,1,265
3,A330,1021,32,3,1,2,TP1,BG91,1,308
2,A351,1021,32,2,1,1,BA*,BG**,1,308
1,A410,3010,32,1,1,1,BA*,BS**,1,265
2,A420,3010,32,2,1,1,BA*,BG**,1,302
2,A451,3010,32,2,1,1,BA*,BG**,1,302
2,A453,3010,32,2,1,1,BA*,BG**,1,302
2,A454,3010,32,2,1,1,BA*,BG**,1,302
1,A455,3010,32,1,1,2,BA*,BS**,1,265
2,A459,3010,32,2,1,2,BA*,BG**,1,302
2,A460,3010,32,2,1,2,BA*,BG**,1,302
1,5046,5046,19,1,1,2,TP1,BS55,2,214
2,A430,3055,19,2,1,1,BA1,BG01,1,502
2,B430,3009,19,2,1,2,BX02,BGX02,1,310
1,103,107,20,1,1,3,A14,TS35,1,214
1,103,109,20,1,1,3,A21,TS49,1,214
2,106,103,20,2,2,2,BA325,BG305,2,309
3,106,102,20,4,1,2,B13,BG02,1,280
1,107,103,20,1,1,3,A36,TS88,1,214
1,119,124,40,1,1,3,A16,TS31,1,102
1,120,124,40,1,1,3,A18,TS36,1,102
3,120,120,40,3,2,2,B9,BG03,1,303
1,121,121,40,1,1,3,A14,TS27,1,216
1,122,122,40,1,1,2,B4,BS04,1,216
1,122,124,40,1,1,3,A16,TS31,1,102
1,123,118,40,1,1,3,A3,TS05,1,113
1,124,113,40,1,1,3,A7,TS13,1,113
1,124,124,40,1,1,3,A16,TS31,1,102
1,160,124,40,1,1,3,A18,TS35,1,102
3,160,114,40,3,2,2,B7,BG01,1,303
1,504,504,40,1,1,1,BA6,BS06,1,217
1,506,504,40,1,1,1,BA5,BS05,1,217
1,507,504,40,1,1,1,BA6,BS06,1,217
1,509,504,40,1,1,1,BA6,BS06,1,217
1,4158,4158,40,1,1,1,BA*,BS**,1,214
3,101,111,32,3,1,2,B5,BG05,1,261
1,102,105,32,1,1,2,B31,BS06,1,143
3,102,107,32,3,1,2,B4,BG04,1,255
3,102,111,32,3,1,2,B5,BG05,1,261
3,103,104,32,3,2,3,BA261,BG281,2,308
3,104,106,32,3,1,2,B2,BG02,1,261
3,105,104,32,3,2,3,BA261,BG281,2,308
4,105,101,32,4,1,2,B7,BG21,1,304
1,107,107,32,1,1,2,B29,BS04,1,216
3,108,106,32,3,2,3,BA262,BG282,1,308
4,108,109,32,4,1,2,B8,BG22,1,304
3,109,107,32,3,1,2,B4,BG04,1,255
3,109,109,32,3,1,2,B3,BG03,1,261
1,110,106,32,1,1,2,B27,BS02,1,114
1,111,107,32,1,1,2,B29,BS04,1,216
3,111,110,32,3,2,3,BA263,BG283,1,308
3,111,111,32,3,1,2,B5,BG05,1,261
3,112,104,32,3,2,3,BA261,BG281,2,308
2,506,502,81,2,1,1,BA*,BG*2,1,265
2,506,509,81,2,3,2,BA271,BG271,8,302
1,507,505,81,1,1,1,BA*,BS*1,1,267
2,507,509,81,2,3,2,BA271,BG271,8,302
1,508,507,81,1,3,2,BA265,BS265,5,120
2,508,503,81,2,1,1,TP1,BG91,1,265
2,508,505,81,2,1,1,BA*,BG*1,1,257
2,508,507,81,2,3,2,BA265,BG265,5,302
1,509,502,81,1,1,1,BA*,BS*2,1,267
2,509,507,81,2,3,2,BA265,BG265,5,302
1,1803,1803,81,1,1,2,TP1,BS92,1,147
1,8529,8529,81,1,1,2,TP1,BS92,1,255
1,8529,8529,81,1,1,1,BA*,BS**,1,265
3,1005,1005,82,3,1,2,TP1,BG91,1,308
1,6007,6007,82,1,1,2,TP1,BS91,1,255
1,503,507,83,1,1,1,TP3,BS57,1,218
3,503,508,83,3,4,2,BAX01,BGX01,5,304
1,506,506,83,1,4,2,BAX13,BSX13,4,215
2,506,505,83,2,1,2,TP2,BG58,1,302
2,506,507,83,2,1,1,TP3,BG60,1,302
3,506,508,83,3,4,2,BAX01,BGX01,5,304
3,507,508,83,3,1,2,TP4,BG61,1,302
1,A310,1253,6,1,1,1,BA*,BS**,1,267
2,A311,1253,6,2,1,2,TP1,BG91,1,304
2,A311,1253,6,2,1,1,BA*,BG**,1,304
1,A320,1253,6,1,1,1,BA*,BS**,1,267
2,A321,1253,6,2,1,1,BA*,BG**,1,304
2,A330,1253,6,2,1,1,BA*,BG**,1,304
2,A350,1253,6,2,1,1,BA*,BG**,1,304
2,A352,1253,6,2,1,2,TP1,BG91,1,304
2,A361,1253,6,2,1,2,TP1,BG91,1,304
2,A362,1253,6,2,1,2,TP1,BG91,1,304
1,A411,3021,6,1,1,2,BA*,BS**,1,215
2,A420,3021,6,2,1,2,BA*,BG**,1,307
2,A421,3021,6,2,1,1,BA*,BG**,1,307
1,A422,3021,6,1,1,2,BA*,BS**,1,215
1,A807,A807,48,1,1,1,B1,BS01,1,217
2,A807,A808,48,2,8,3,BAX03,BGX03,1,308
2,C420,3589,48,2,1,1,BA*,BG**,1,309
2,C430,3589,48,2,1,1,BA*,BG**,1,309
1,D320,2172,48,1,1,2,TP1,BS55,1,114
1,D330,2172,48,1,1,1,BA*,BS**,1,214
1,G320,1169,48,1,1,2,BA*,BS**,1,202
1,I310,3559,48,1,1,2,BA*,BS**,1,214
2,I320,3559,48,2,1,2,BA*,BG**,1,308
2,I350,3559,48,2,1,2,BA*,BG**,1,308
1,J310,1122,48,1,1,2,TP1,BS55,1,216
3,J350,1122,48,3,1,1,BA*,BG**,1,308
3,J351,1122,48,3,1,1,BA*,BG**,1,308
2,L310,3769,48,2,1,1,BA*,BG**,1,264
1,M310,3749,48,1,1,2,TP1,BS55,1,216
3,M320,3749,48,3,1,1,BA*,BG**,1,215
