LINKED_LAYER_NO,LINKED_SHRP_ID,SHRP_ID,STATE_CODE,LAYER_NO,FIELD_SET,TEST_NO,LOC_NO,SAMPLE_NO,CONSTRUCTION_NO,VISUAL_CLASS
1,1018,1018,27,1,1,2,TP1,BS55,1,204
2,1018,1018,27,2,1,2,TP1,BG55,1,302
2,1019,1019,27,2,1,2,TP1,BG55,1,302
1,1029,1029,27,1,1,1,BA1,BS01,1,204
1,3013,3013,27,1,1,1,A1,BS01,1,204
2,4034,4034,27,2,1,2,TP1,BG55,1,304
2,5076,5076,27,2,1,2,BA4,BG04,1,306
1,6251,6251,27,1,1,1,BX02,BSX02,1,204
1,7090,7090,27,1,1,1,BX03,BSX03,1,114
2,A310,1016,27,2,1,1,BX01,BGX01,1,302
1,0116,0120,31,1,1,1,A10,TS19,1,102
2,0116,0116,31,2,1,1,B15,BG15,1,102
1,0117,0116,31,1,1,1,A13,TS25,1,103
3,0117,0114,31,3,1,2,B21,BG21,1,303
1,0118,0116,31,1,1,1,B5,BS05,1,102
2,0118,0113,31,2,1,1,B16,BG16,1,103
2,0118,0124,31,2,1,2,B11,BG11,1,102
1,0119,0115,31,1,1,2,B3,BS03,1,102
1,0119,0116,31,1,1,1,A13,TS25,1,103
1,0119,0116,31,1,1,1,B5,BS05,1,102
1,0119,0120,31,1,1,1,A10,TS19,1,102
1,0119,0120,31,1,1,1,B4,BS04,1,102
1,0119,0123,31,1,1,3,A3,TS05,1,102
3,0119,0114,31,3,1,2,B21,BG21,1,303
1,0120,0113,31,1,1,1,B6,BS06,1,102
1,0120,0120,31,1,1,1,A10,TS19,1,102
1,0121,0113,31,1,1,1,B6,BS06,1,102
1,0121,0114,31,1,1,2,B2,BS02,1,102
1,0121,0123,31,1,1,3,A3,TS05,1,102
3,0802,0802,53,3,1,2,B3,BG23,1,303
4,0802,0802,53,4,2,1,BA264,BG264,4,302
1,1007,1007,53,1,1,2,TP1,BS92,1,143
1,1008,1008,53,1,1,2,TP1,BS93,1,263
1,3011,3011,53,1,1,2,BA*,BS**,1,215
2,3011,3011,53,2,1,2,BA*,BG**,1,307
1,3014,3014,53,1,1,1,BA*,BS**,1,214
1,3019,3019,53,1,1,2,BA*,BS**,1,141
3,6020,6020,53,3,1,1,BA*,BG**,1,302
2,6048,6048,53,2,1,1,BA*,BG**,1,308
1,A310,1008,53,1,1,1,BA*,BS**,1,257
3,A310,1008,53,3,1,2,TP1,BG91,1,304
2,A320,1008,53,2,1,2,TP1,BG92,1,304
2,A330,1008,53,2,1,1,BA*,BG**,1,304
3,A350,1008,53,3,1,1,BA*,BG**,1,304
4,B350,1501,53,4,1,1,BA*,BG**,1,304
2,C310,1801,53,2,1,1,BA*,BG**,1,304
2,C350,1801,53,2,1,2,TP1,BG91,1,304
1,1640,1640,54,1,1,2,TP1,BS55,1,267
1,4004,4004,54,1,1,2,BX04,BSX04,1,267
2,0113,0113,55,2,2,1,BAX11,BSX11,1,214
2,0114,0122,55,2,2,2,BAX08,BGX08,1,308
3,0114,0114,55,3,1,1,B18,BG11,1,302
2,0115,0116,55,2,1,2,B8,BG01,1,304
2,0115,0122,55,2,1,2,B9,BG02,1,304
3,0115,0122,55,3,2,2,BAX02,BGX02,1,308
1,0116,0122,55,1,2,2,BAX14,BSX14,1,214
2,0116,0122,55,2,2,1,BAX07,BGX07,1,308
3,0116,0122,55,3,2,1,BAX01,BGX01,1,308
1,0117,0119,55,1,1,2,B5,BS05,1,205
1,0117,0122,55,1,2,2,BA305,BS305,1,214
1,0206,0206,37,1,1,1,B3,BS03,1,117
1,0206,0206,37,1,1,3,A9,TS09,1,145
1,0206,0207,37,1,1,3,A10,TS10,1,202
1,0206,0208,37,1,1,3,A17,TS17,1,145
1,0207,0206,37,1,1,3,A9,TS09,1,145
2,0207,0203,37,2,5,1,BAX07,BGX07,1,309
2,0207,0207,37,2,5,2,BAX09,BGX09,1,303
1,0208,0206,37,1,1,3,A9,TS09,1,145
1,0208,0207,37,1,1,8,A11,TS11,1,214
1,0208,0208,37,1,1,3,A17,TS17,1,145
1,0209,0209,37,1,5,1,BAX12,BSX12,1,143
1,0209,0209,37,1,5,2,BAX13,BSX13,1,145
3,0209,0202,37,3,1,2,B8,BG08,1,302
3,0209,0203,37,3,5,2,BAX03,BGX03,1,303
3,0209,0204,37,3,1,1,B9,BG09,1,302
1,0210,0210,37,1,1,1,B2,BS02,1,117
1,3015,3015,89,1,1,2,BX04,BSX04,1,202
2,3015,3015,89,2,1,1,BX01,BGX01,1,303
2,3016,3016,89,2,1,2,BX04,BGX04,1,306
2,A330,1021,89,2,1,1,BA*,BS**,1,204
2,A350,1021,89,2,1,1,BA*,BS**,1,204
3,A350,1021,89,3,1,2,TP1,BG55,1,304
3,A350,1021,89,3,1,1,BA*,BG**,1,304
5,A901,A901,89,5,3,2,A01A01,BG01A01,1,253
5,A901,A902,89,8,3,2,A01A02,BG01A02,1,253
5,A901,A903,89,6,3,2,A01A03,BG01A03,1,253
8,A902,A903,89,6,3,2,A01A03,BG01A03,1,253
1,0901,0961,90,1,1,2,B01A61,BS01A61,1,114
2,0901,0903,90,2,1,2,A02A03,BG01A03,1,308
3,0901,0901,90,3,1,2,A03A01,BG02A01,1,304
3,0901,0960,90,3,1,2,B03A60,BG03A60,1,304
3,0901,0962,90,3,1,2,B03A62,BG03A62,1,304
1,0902,0902,90,1,1,2,A01A02,BS01A02,1,114
2,0902,0962,90,2,1,2,B02A62,BG02A62,1,308
3,0902,0901,90,3,1,2,A03A01,BG02A01,1,304
3,0903,0901,90,3,1,2,A03A01,BG02A01,1,304
3,0903,0902,90,3,1,2,A03A02,BG02A02,1,304
1,0959,0961,90,1,1,2,B01A61,BS01A61,1,114
3,0959,0901,90,3,1,2,A03A01,BG02A01,1,304
3,0959,0902,90,3,1,2,A03A02,BG02A02,1,304
2,0960,0901,90,2,1,2,A02A01,BG01A01,1,308
1,0961,0959,90,1,1,2,A01A59,BS01A59,1,114
1,0962,0959,90,1,1,2,A01A59,BS01A59,1,114
2,0962,0960,90,2,1,2,B02A60,BG02A60,1,308
2,0962,0962,90,2,1,2,B02A62,BG02A62,1,308
2,0602,0604,42,2,3,2,BAX01,BGX01,6,304
2,0603,0608,42,2,4,3,BA6,BG06,2,303
1,0604,0603,42,1,3,3,B5,BS05,2,267
1,0604,0608,42,1,5,2,BA244,BS244,2,141
2,0606,0603,42,2,3,3,B5,BG05,2,303
2,0606,0608,42,2,5,2,BA245,BG245,2,303
1,0607,0608,42,1,5,2,BA245,BS245,2,217
1,0608,0608,42,1,5,2,BA244,BS244,2,141
2,0660,0603,42,2,3,3,B5,BG05,2,303
2,0661,0608,42,2,5,2,BA245,BG245,2,303
1,0662,0608,42,1,5,2,BA244,BS244,2,141
2,0662,0608,42,2,5,2,BA245,BG245,2,303
2,0662,0608,42,2,4,3,BA6,BG06,2,303
2,1614,1614,42,2,1,1,BX01,BGX01,2,306
2,0509,0505,4,2,1,2,BA*,BG*3,1,211
2,0509,0509,4,2,1,1,BA*,BG*2,1,205
2,0560,0504,4,2,1,2,TP1,BG91,1,253
2,0603,0604,4,2,1,1,BA*,BG*2,1,302
3,0608,0604,4,2,1,1,BA*,BG*2,1,302
2,0661,0608,4,3,1,2,BA*,BG*1,1,302
2,0661,0662,4,3,1,2,BA*,BG*3,1,302
3,0662,0662,4,3,1,2,BA*,BG*3,1,302
2,0664,0662,4,3,1,2,BA*,BG*3,1,302
2,0668,0603,4,2,1,2,BA*,BG*4,1,302
2,0669,0604,4,2,1,1,BA*,BG*2,1,302
1,1001,1001,4,1,1,2,TP1,BS91,2,215
2,1003,1003,4,2,1,2,TP1,BG91,2,308
1,1006,1006,4,1,1,1,BA*,BS**,1,217
1,1015,1015,4,1,1,2,TP1,BS92,1,267
1,1016,1016,4,1,1,2,TP1,BS92,1,267
2,1016,1016,4,2,1,1,BA*,BG**,1,267
1,1017,1017,4,1,1,1,BA*,BS**,2,267
1,1018,1018,4,1,1,1,BA*,BS**,2,267
2,1018,1018,4,2,1,2,TP1,BG91,2,255
1,1022,1022,4,1,1,1,BA*,BS**,1,215
2,1024,1024,4,2,1,1,BA*,BG**,2,304
2,1037,1037,4,2,1,2,TP1,BG70,1,211
1,1062,1062,4,1,1,1,BA*,BS**,2,267
1,6055,6055,4,1,1,2,TP1,BS93,1,255
2,6060,6060,4,2,1,2,TP1,BG91,2,255
1,7613,7613,4,1,1,1,BA*,BS**,1,266
1,A430,7613,4,1,1,2,BA*,BS**,1,267
1,A444,7613,4,1,1,2,BA*,BS**,1,267
1,A445,7613,4,1,1,2,BA*,BS**,1,267
1,A449,7613,4,1,1,1,BA*,BS**,1,266
1,A452,7613,4,1,1,2,BA*,BS**,1,267
1,A902,A901,4,1,1,2,B322,BS22,1,215
1,0902,0903,28,1,1,2,A12A03,BS06A03,1,133
3,0902,0903,28,3,1,2,A12A03,BG12A03,1,308
4,0902,0902,28,4,1,2,A10A02,BG07A02,1,303
1,0903,0902,28,1,1,1,A09A02,BS03A02,1,133
4,0903,0902,28,4,1,2,A10A02,BG07A02,1,303
4,0959,0902,28,4,1,2,A10A02,BG07A02,1,303
2,1016,1016,28,2,1,2,TP1,BG55,1,310
1,3081,3081,28,1,1,2,BA*,BS**,2,214
1,3089,3089,28,1,1,2,BA*,BS**,1,114
2,3090,3090,28,2,1,1,BA*,BG**,1,307
1,3091,3091,28,1,1,2,TP1,BS55,1,214
1,3097,3097,28,1,1,2,BA*,BS**,1,148
1,5006,5006,28,1,1,2,BA*,BS**,1,108
2,5025,5025,28,2,1,1,BA*,BG**,1,308
2,5805,5805,28,2,1,1,BA*,BG**,1,310
3,7012,7012,28,3,1,2,BA*,BG**,1,308
1,4152,4152,48,1,1,1,BA*,BS**,1,145
1,5274,5274,48,1,1,1,BA*,BS**,1,109
1,5278,5278,48,1,1,2,BA*,BS**,1,215
1,5284,5284,48,1,1,1,BA*,BS**,1,216
1,5287,5287,48,1,1,2,BA*,BS**,1,163
1,5328,5328,48,1,1,2,BA*,BS**,1,113
2,5328,5328,48,2,1,1,BA*,BG**,1,308
2,5334,5334,48,2,1,2,BA*,BG**,1,308
2,6079,6079,48,2,1,1,BA*,BG**,1,308
1,6160,6160,48,1,1,1,BA*,BS**,1,214
1,9005,9005,48,1,1,2,TP1,BS55,1,118
1,A320,1094,48,1,1,2,TP1,BS55,1,267
1,A340,1094,48,1,1,1,BA*,BS**,1,217
1,A430,3003,48,1,1,2,BA*,BS**,1,103
1,A502,A503,48,1,1,2,TP2,BS02,1,103
3,A502,A503,48,3,3,1,BAX01,BTX01,2,308
2,A503,A507,48,2,3,1,BAX03,BGX03,2,309
3,A503,A503,48,3,3,1,BAX01,BTX01,2,308
1,A504,1069,48,1,1,2,TP1,BS55,1,103
1,A504,A507,48,1,3,1,BAX03,BSX03,2,103
2,A504,A507,48,2,3,1,BAX03,BGX03,2,309
1,A505,A503,48,1,1,2,TP2,BS02,1,103
1,A505,A506,48,1,1,2,TP3,BS03,1,103
3,A505,A507,48,3,3,1,BAX03,BTX03,2,308
1,A506,1069,48,1,1,1,BA*,BS**,1,103
3,A506,A503,48,3,3,1,BAX01,BTX01,2,308
1,A507,1069,48,1,1,2,TP1,BS55,1,103
1,A507,A503,48,1,1,2,TP2,BS02,1,103
3,A507,A503,48,3,3,1,BAX01,BTX01,2,308
3,A507,A507,48,3,3,1,BAX03,BTX03,2,308
1,0118,0123,55,1,1,2,B6,BS06,1,205
2,0118,0116,55,2,1,2,B8,BG01,1,304
1,0119,0120,55,1,1,2,B4,BS04,1,205
1,0119,0122,55,1,2,1,BAX13,BSX13,1,216
3,0119,0122,55,3,2,1,BAX01,BGX01,1,308
4,0119,0113,55,3,2,1,BAX05,BGX05,1,308
4,0120,0113,55,3,1,1,B16,BG09,1,302
1,0122,0117,55,1,1,2,B7,BS07,1,205
1,0122,0122,55,1,2,2,BA305,BS305,1,214
1,0123,0118,55,1,1,2,B3,BS03,1,255
2,0123,0122,55,2,2,2,BAX09,BGX09,1,309
1,0124,0122,55,1,2,1,BAX13,BSX13,1,216
2,0124,0116,55,2,1,2,B8,BG01,1,304
2,0124,0122,55,2,2,2,BAX08,BGX08,1,308
1,0213,0218,55,1,1,1,B2,BS02,1,205
1,0213,0259,55,1,1,1,B7,BS07,1,205
2,0213,0220,55,2,1,1,B10,BS10,1,205
2,0213,0261,55,2,2,1,BAX09,BSX09,1,205
1,0507,0508,12,1,3,2,BA303,BS303,2,202
1,0507,0563,12,1,1,2,TP3,BS57,1,202
3,0507,1030,12,3,1,1,BA*,BG**,1,308
2,0508,0563,12,2,1,2,TP3,BG60,1,308
2,0508,1030,12,2,1,1,BA**,BG**,1,309
3,0508,0503,12,3,3,1,BAX08,BGX06,2,303
3,0508,1030,12,3,1,2,TP1,BG55,1,308
2,0509,1030,12,2,1,2,TP1,BG56,1,309
2,0509,1030,12,2,1,1,BA**,BG**,1,309
1,0561,0503,12,1,3,1,BAX01,BSX01,2,202
1,0561,0565,12,1,3,1,BA501,BS304,2,202
1,0561,1030,12,1,1,2,TP1,BS55,1,202
2,0561,1030,12,2,1,1,BA**,BG**,1,309
3,0561,0503,12,3,1,1,TP1,BG55,1,304
1,0562,0563,12,1,1,2,TP3,BS57,1,202
2,0563,0563,12,2,1,2,TP3,BG60,1,308
2,0563,1030,12,2,1,1,BA**,BG**,1,309
1,0564,0503,12,1,3,1,BAX01,BSX01,2,202
1,0565,0503,12,1,3,1,BAX01,BSX01,2,202
1,0565,0508,12,1,3,2,BA303,BS303,2,202
3,0565,0563,12,3,1,2,TP3,BG59,1,303
3,0565,1030,12,3,1,2,TP1,BG55,1,308
3,0565,1030,12,3,1,1,BA*,BG**,1,308
1,0566,0508,12,1,3,2,BA303,BS303,2,202
1,0566,1030,12,1,1,1,BA*,BS**,1,202
2,1030,1030,12,2,1,1,BA**,BG**,1,309
3,1030,1030,12,3,1,1,BA*,BG**,1,308
1,1060,1060,12,1,1,2,TP1,BS55,1,259
2,1060,1060,12,2,1,2,TP1,BG55,1,337
1,3804,3804,12,1,1,2,BA*,BS**,1,202
1,3811,3811,12,1,1,2,BA*,BS**,1,214
1,3811,3811,12,1,1,1,BA*,BS**,1,216
3,6412,6412,90,3,1,2,TP1,BG55,1,302
1,B310,6405,90,1,1,2,TP2,BS56,1,214
3,B350,6405,90,3,1,1,TP1,BG55,1,304
1,B351,6405,90,1,1,2,TP2,BS56,1,214
3,B351,6405,90,3,1,2,TP2,BG56,1,304
1,0101,0107,1,1,5,1,BAX01,BSX01,2,114
2,0101,0102,1,2,2,1,B10,BG10,1,303
2,0101,0106,1,2,2,2,B9,BG09,1,303
1,0102,0102,1,1,1,2,B7,BS07,1,108
1,0102,0102,1,1,5,1,BA508,BS311,2,114
2,0102,0106,1,2,2,2,B9,BG09,1,303
1,0103,0102,1,1,5,1,BA511,BS314,2,114
1,0103,0110,1,1,5,2,BA301,BS307,1,114
2,0105,0102,1,2,2,1,B10,BG10,1,303
1,0107,0107,1,1,5,1,BA501,BS301,2,145
1,0661,0668,18,1,1,2,BAX09,BSX09,4,214
1,0663,0668,18,1,1,2,BAX09,BSX09,4,214
1,0664,0668,18,1,1,2,BAX09,BSX09,4,214
1,0666,0668,18,1,1,2,BAX09,BSX09,4,214
1,0671,0608,18,1,2,2,BAX07,BSX07,5,214
1,0671,0660,18,1,1,2,BAX05,BSX05,5,214
1,0672,0660,18,1,1,2,BAX05,BSX05,5,214
1,2008,2008,18,1,1,2,TP1,BS55,2,145
1,3003,3003,18,1,1,2,TP1,BS55,1,214
1,4021,4021,18,1,1,1,BX01,BSX01,1,114
1,4021,4021,18,1,1,2,BA*,BS**,1,114
2,5518,5518,18,2,1,2,BX02,BGX02,1,302
1,5528,5528,18,1,1,1,BX02,BSX02,1,216
2,5528,5528,18,2,1,1,BX01,BGX01,1,306
1,5538,5538,18,1,1,1,BX04,BSX04,1,202
2,5538,5538,18,2,1,2,BX02,BGX02,1,306
1,A310,1028,18,1,1,2,TP1,BS55,1,108
1,A320,1028,18,1,1,1,BX01,BSX01,1,102
1,A320,1028,18,1,1,2,TP1,BS55,1,108
1,A330,1028,18,1,1,2,TP1,BS55,1,108
1,A901,A902,18,1,1,1,A01A02,BS01A02,1,206
2,A901,A960,18,2,1,1,A01A60,BG01A60,1,308
1,A902,A901,18,1,1,2,A02A01,BS02A01,1,206
1,A902,A901,18,1,1,1,A01A01,BS01A01,1,206
2,A903,A903,18,2,1,1,A01A03,BG01A03,1,308
1,A960,A902,18,1,1,1,A01A02,BS01A02,1,206
1,A960,A960,18,1,1,1,A01A60,BS01A60,1,206
2,A960,A961,18,2,1,1,A01A61,BG01A61,1,308
1,A961,A901,18,1,1,1,A01A01,BS01A01,1,206
1,A961,A959,18,1,1,2,A02A59,BS02A59,1,206
1,A961,A960,18,1,1,2,A02A60,BS02A60,1,206
3,0101,0101,19,3,1,1,B7,BG02,1,265
3,0101,0102,19,3,2,1,BAX03,BGX03,3,304
3,0101,0109,19,3,2,2,BAX02,BGX02,2,304
2,0102,0103,19,2,2,2,BAX09,BSX09,3,114
2,0103,0104,19,2,1,2,TP06,BS06,1,108
1,0104,0105,19,1,2,2,BA319,BS329,3,104
3,0105,0108,19,3,1,1,B9,BG03,1,265
2,A903,A901,4,2,1,2,B323,BG23,1,302
1,B350,1021,4,1,1,2,TP1,BS92,1,215
2,B350,1021,4,2,1,1,BA*,BG**,1,205
2,B901,1007,4,2,1,2,TP1,BG91,1,211
2,B960,1007,4,2,1,2,TP1,BG91,1,211
1,C320,1017,4,1,1,1,BA*,BS**,2,267
2,C320,1017,4,2,1,1,BA*,BG**,2,308
2,D330,1016,4,2,1,1,BA*,BG**,1,267
1,0113,0113,5,1,6,2,BA*,BS**,1,214
1,0113,0117,5,1,7,2,BA*,BS**,1,214
1,0113,0117,5,1,1,2,B5,BS05,1,214
1,0114,0117,5,1,7,2,BA*,BS**,1,214
1,0114,0119,5,1,1,2,B1,BS01,1,214
1,0213,0224,5,1,1,3,B5,BS05,1,217
1,0214,0214,5,1,4,2,BA*,BS**,2,108
1,0214,0214,5,1,4,2,BA10,TS07,2,115
3,0214,0224,5,3,4,2,BA*,BG**,4,308
1,0221,0224,5,1,4,2,BA*,BS**,4,112
1,0221,0224,5,1,1,3,B5,BS05,1,217
1,0222,0222,5,1,4,2,BA6,TS17,2,108
1,0222,0222,5,1,4,2,BA4,TS13,2,109
1,0223,0223,5,1,4,2,BA3,TS06,2,135
2,0809,0804,5,2,2,2,B13,BG07,1,303
2,0809,0809,5,2,2,2,B11,BG05,1,303
1,3058,3058,5,1,1,1,BA*,BS**,1,202
1,3073,3073,5,1,1,2,BA*,BS**,1,265
3,3073,3073,5,3,1,1,BA*,BG**,1,308
3,3073,3073,5,3,1,2,BA*,BG**,1,308
1,3074,3074,5,1,1,2,BA*,BS**,1,145
1,4019,4019,5,1,1,2,BA*,BS**,1,214
2,4021,4021,5,2,1,1,BA*,BG**,1,309
1,A605,A605,5,1,5,1,BA503,BS304,6,114
1,A607,A607,5,1,1,2,TP2,BS56,1,101
2,B410,4019,5,2,1,1,BA*,BG**,1,306
1,0202,0210,6,1,1,1,B10,BS10,1,214
1,0204,0204,6,1,1,2,B12,BS12,1,214
1,0205,0202,6,1,1,2,B11,BS11,1,214
1,0207,0206,6,1,3,1,BA264,BS264,2,214
1,0207,0206,6,1,1,1,B9,BS09,1,204
1,0501,0504,6,1,3,2,BA040*,BS040*,3,215
2,0502,0502,6,2,3,1,BA020*,BG020*,4,304
2,0502,0502,6,2,1,2,TP1,BG92,1,302
2,0502,0504,6,2,3,2,BA040*,BG040*,3,304
2,0502,0509,6,2,1,2,BA5,BG01,1,304
1,0503,0507,6,1,1,2,TP2,BS93,1,214
1,0503,0509,6,1,1,2,BA6,BS02,1,214
2,0503,0502,6,2,1,2,TP1,BG92,1,302
2,0503,0560,6,2,1,1,BA8,BG02,1,304
2,0503,0564,6,2,1,2,BA10,BG02,1,304
1,A508,1069,48,1,1,1,BA*,BS**,1,103
1,A508,A504,48,1,3,1,BAX02,BSX02,2,103
2,A508,A504,48,2,3,1,BAX02,BGX02,2,309
3,A508,A507,48,3,3,1,BAX03,BTX03,2,308
1,A509,A503,48,1,3,1,BAX01,BSX01,2,103
1,A509,A507,48,1,3,1,BAX03,BSX03,2,103
1,A808,A808,48,1,1,3,A4,TS07,1,114
2,A808,A807,48,2,2,2,B4,BG01,1,303
1,B320,1069,48,1,1,1,BA*,BS**,1,103
1,B350,1069,48,1,1,1,BA*,BS**,1,103
1,C420,3589,48,1,1,1,BA*,BS**,1,214
1,C430,3589,48,1,1,1,BA*,BS**,1,214
2,D310,2172,48,2,1,2,TP1,BG55,1,309
2,E320,1183,48,2,1,1,BA*,BG**,1,309
1,E350,1183,48,1,1,2,TP1,BS55,1,114
1,F310,3579,48,1,1,1,BA*,BS**,1,114
1,F330,3579,48,1,1,2,TP1,BS55,1,114
2,A352,1253,6,2,1,1,BA*,BG**,1,304
1,A362,1253,6,1,1,2,TP1,BS92,1,265
1,A410,3021,6,1,1,1,BA*,BS**,1,215
2,A422,3021,6,2,1,2,BA*,BG**,1,307
2,A423,3021,6,2,1,2,BA*,BG**,1,307
1,A443,3021,6,1,1,2,BA*,BS**,1,215
1,A443,3021,6,1,1,1,BA*,BS**,1,215
2,A805,A806,6,2,3,1,BA262,BG262,1,304
1,A806,A805,6,1,1,1,B5,BS05,1,204
2,B421,7455,6,2,1,1,BA*,BG**,1,308
1,B423,7455,6,1,1,1,BA1,BS01,1,117
1,B430,7455,6,1,1,1,BA1,BS01,1,117
2,B430,7455,6,2,1,1,BA*,BG**,1,308
1,B442,7455,6,1,1,2,BA6,BS06,1,117
2,B451,7455,6,2,1,1,BA*,BG**,1,308
1,B453,7455,6,1,1,1,BA1,BS01,1,117
2,B453,7455,6,2,1,2,BA6,BG06,1,308
1,0213,0213,8,1,1,3,A3,TS05,1,107
2,0214,0224,8,2,1,2,B11,BG11,1,304
1,0215,0215,8,1,1,3,A5,TS09,1,113
1,0215,0215,8,1,1,3,A4,TS07,1,113
1,0217,0217,8,1,1,2,B4,BS04,1,114
2,0221,0214,8,2,1,2,B10,BG10,1,304
2,0222,0221,8,2,5,1,BAX04,BGX04,1,302
1,0223,0223,8,1,5,1,BA268,BS268,1,214
1,0224,0259,8,1,1,3,A16,TS31,1,113
1,0502,0508,8,1,1,1,BA*,BS*1,1,216
1,0811,0811,8,1,1,3,A201,TS201,1,135
2,0811,0811,8,2,5,1,BAX01,BGX01,1,303
1,0812,0812,8,1,1,2,B203,BS203,1,214
2,0812,0811,8,2,5,1,BAX01,BGX01,1,303
2,3996,3996,12,2,1,2,TP1,BG56,1,309
2,3997,3997,12,2,1,2,TP1,BG56,1,309
1,4096,4096,12,1,1,1,BA*,BS**,1,204
2,4099,4099,12,2,1,1,BA*,BG**,1,309
1,4101,4101,12,1,1,1,BA*,BS**,1,210
3,4103,4103,12,3,1,2,TP1,BG55,1,308
3,4105,4105,12,3,1,2,BA*,BG**,1,337
1,4106,4106,12,1,1,1,BA*,BS**,1,202
1,4107,4107,12,1,1,1,BA*,BS**,1,204
2,4107,4107,12,2,1,1,BA*,BG**,1,308
1,4135,4135,12,1,1,2,TP1,BS55,1,202
1,4136,4136,12,1,1,1,BA*,BS**,1,204
3,4136,4136,12,3,1,1,BA*,BG**,1,337
3,4137,4137,12,3,1,2,TP1,BG55,1,310
1,4154,4154,12,1,1,1,BA*,BS**,2,210
1,4099,4099,12,1,1,2,TP1,BS55,1,202
3,4099,4099,12,3,1,2,TP1,BG55,1,308
2,4101,4101,12,2,1,2,TP1,BG56,1,306
3,4101,4101,12,3,1,2,TP1,BG55,1,309
3,4135,4135,12,3,1,2,TP1,BG55,1,306
3,4135,4135,12,3,1,1,BA*,BG**,1,306
2,4136,4136,12,2,1,2,TP1,BG56,1,310
1,A310,9054,12,1,1,1,BA*,BS**,1,202
1,A320,9054,12,1,1,1,BA*,BS**,1,202
1,A330,9054,12,1,1,2,TP1,BS55,1,202
2,A350,9054,12,2,1,1,BA*,BG**,1,310
3,B310,3997,12,3,1,2,TP1,BG55,1,308
1,B321,3997,12,1,1,1,BA*,BS**,1,204
3,B321,3997,12,3,1,2,TP1,BG55,1,308
2,B330,3997,12,2,1,2,TP1,BG56,1,309
1,B350,3997,12,1,1,2,TP1,BS55,1,204
2,B351,3997,12,2,1,2,TP1,BG56,1,309
3,B351,3997,12,3,1,2,TP1,BG55,1,308
3,B352,3997,12,3,1,2,TP1,BG55,1,308
1,B360,3997,12,1,1,2,TP1,BS55,1,204
2,0502,0507,13,2,1,1,BA*,BG**,1,265
2,0505,0507,13,2,1,1,BA*,BG**,1,265
1,0506,0509,13,1,1,2,BA*,BS**,1,215
2,0506,0565,13,2,1,2,BA*,BG**,1,265
1,0508,0509,13,1,3,2,BA306,BS303,2,215
1,0509,0507,13,1,1,1,BA*,BS**,1,215
2,0509,0509,13,2,1,2,BA*,BG**,1,265
2,0560,0565,13,2,1,2,BA*,BG**,1,265
1,0561,0509,13,1,3,2,BA705,BS305,2,215
1,0563,0509,13,1,3,2,BA306,BS303,2,215
2,0564,0509,13,2,1,2,BA*,BG**,1,265
3,0105,0109,19,3,1,1,B8,BG04,1,265
2,0106,0103,19,2,2,2,BAX09,BSX09,3,114
2,0106,0104,19,2,1,2,TP06,BS06,1,108
3,0106,0109,19,3,1,1,B8,BG04,1,265
2,0107,0104,19,2,1,2,TP06,BS06,1,108
2,0108,0108,19,2,2,1,BAX04,BSX04,2,114
1,0109,0109,19,1,2,2,BAX12,BSX12,2,104
2,0109,0111,19,2,1,2,TP04,BS04,1,108
3,0109,0102,19,3,2,1,BAX03,BGX03,3,304
1,0110,0104,19,1,2,2,BAX11,BSX11,3,104
2,0110,0108,19,2,2,1,BAX04,BSX04,2,114
2,0110,0109,19,2,2,2,BAX06,BSX06,2,114
2,0111,0112,19,2,2,1,BAX07,BSX07,2,114
1,0112,0112,19,1,2,2,BAX14,BSX14,2,102
2,0112,0109,19,2,1,2,TP05,BS05,1,108
1,0102,0101,20,1,1,3,A6,TS15,1,114
1,0102,0102,20,1,1,2,B2,BS08,1,214
1,0102,0105,20,1,1,2,B6,BS05,1,214
2,0102,0102,20,2,1,3,A8,TS19,1,214
3,0102,0103,20,2,2,2,BA325,BG305,2,309
1,0104,0105,20,1,1,3,A31,TS73,1,214
1,0104,0105,20,1,1,3,A33,TS78,1,214
1,0104,0111,20,1,1,3,A29,TS69,1,214
1,0105,0105,20,1,1,2,B6,BS05,1,214
2,0105,0105,20,2,1,3,A32,TS75,1,214
3,0106,0109,20,4,2,2,BA315,BG304,3,308
1,0107,0107,20,1,1,3,A15,TS37,1,214
1,0107,0109,20,1,1,3,A21,TS49,1,214
1,0108,0104,20,1,1,3,A37,TS91,1,101
1,0108,0104,20,1,1,3,A37,TS90,1,108
1,0108,0105,20,1,1,2,B6,BS05,1,214
2,0108,0109,20,3,2,1,BA313,BG303,3,307
1,0109,0103,20,1,1,2,B7,BS06,1,216
1,0109,0107,20,1,1,3,A14,TS35,1,214
1,0109,0107,20,1,1,2,B3,BS07,1,214
1,0109,0109,20,1,1,3,A21,TS49,1,214
1,0109,0112,20,1,1,3,A26,TS61,1,214
2,0109,0105,20,2,2,1,BA323,BS315,6,216
3,0109,0103,20,2,2,2,BA325,BG305,2,309
3,0109,0109,20,3,2,1,BA313,BG303,3,307
3,0109,0109,20,3,2,1,BAX03,BGX03,3,307
3,0109,0159,20,2,2,2,BAX15,BGX15,2,309
3,0110,0159,20,2,2,2,BAX15,BGX15,2,309
1,0111,0105,20,1,1,3,A31,TS73,1,214
1,0111,0111,20,1,1,3,A28,TS66,1,214
1,0112,0107,20,1,1,2,B3,BS07,1,214
